ID Interactor A	ID Interactor B	PSINDB Mapping A	PSINDB Mapping B	Interaction Detection Method	Publication Identifier	Taxid Interactor A	Taxid Interactor B	Host organism	Interaction Types	Biological Role Interactor A	Biological Role Interactor B	Experimental Role Interactor A	Experimental Role Interactor B	Feature interactor A	Feature interactor B	Source Database	Interaction Identifier
uniprot:Q9JLU4	uniprot:O88917	SHAN3_HUMAN	AGRL1_HUMAN	psi-mi:mi:0114(X-ray)	pubmed:29473168	taxid:10116(rat)	taxid:10116(rat)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0497(neutral component)	psi-mi:mi:0497(neutral component)	binding-associated region:570-664	binding-associated region:1510-1515	PSINDB	PSINDB:200
uniprot:Q9JLU4	uniprot:Q8K1Q4	SHAN3_HUMAN	LZTS3_HUMAN	psi-mi:mi:0114(X-ray)	pubmed:29473168	taxid:10116(rat)	taxid:10116(rat)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0497(neutral component)	psi-mi:mi:0497(neutral component)	binding-associated region:570-664	binding-associated region:698-703	PSINDB	PSINDB:201
uniprot:Q9JLU4	uniprot:P30680	SHAN3_HUMAN	SSR2_HUMAN	psi-mi:mi:0114(X-ray)	pubmed:29473168	taxid:10116(rat)	taxid:10116(rat)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0497(neutral component)	psi-mi:mi:0497(neutral component)	binding-associated region:570-664	binding-associated region:364-369	PSINDB	PSINDB:202
uniprot:Q9JLU4	uniprot:P97836	SHAN3_HUMAN	DLGP1_HUMAN	psi-mi:mi:0065(isothermal titration calorimetry)	pubmed:29473168	taxid:10116(rat)	taxid:10116(rat)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0497(neutral component)	psi-mi:mi:0497(neutral component)	binding-associated region:Â 470-669	binding-associated region:987-992	PSINDB	PSINDB:203
uniprot:Q9JLU4	uniprot:O88917	SHAN3_HUMAN	AGRL1_HUMAN	psi-mi:mi:0065(isothermal titration calorimetry)	pubmed:29473168	taxid:10116(rat)	taxid:10116(rat)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0497(neutral component)	psi-mi:mi:0497(neutral component)	binding-associated region:Â 470-669	binding-associated region:1510-1515	PSINDB	PSINDB:204
uniprot:Q9JLU4	uniprot:Q8K1Q4	SHAN3_HUMAN	LZTS3_HUMAN	psi-mi:mi:0065(isothermal titration calorimetry)	pubmed:29473168	taxid:10116(rat)	taxid:10116(rat)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0497(neutral component)	psi-mi:mi:0497(neutral component)	binding-associated region:Â 470-669	binding-associated region:698-703	PSINDB	PSINDB:205
uniprot:Q9JLU4	uniprot:P30680	SHAN3_HUMAN	SSR2_HUMAN	psi-mi:mi:0065(isothermal titration calorimetry)	pubmed:29473168	taxid:10116(rat)	taxid:10116(rat)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0497(neutral component)	psi-mi:mi:0497(neutral component)	binding-associated region:Â 470-669	binding-associated region:364-369	PSINDB	PSINDB:206
uniprot:P20236	uniprot:Q03555	GBRA3_HUMAN	GEPH_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:32169968	taxid:10116(rat)	taxid:10116(rat)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:207
uniprot:P20236	uniprot:Q9DCD6	GBRA3_HUMAN	GBRAP_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:32169968	taxid:10116(rat)	taxid:10090(mouse)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:208
uniprot:D3YVF0	uniprot:P12367	AKAP5_HUMAN	KAP2_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:23100425	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:209
uniprot:D3YVF0	uniprot:P12367	AKAP5_HUMAN	KAP2_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:23100425	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:1-655,661-745		PSINDB	PSINDB:210
uniprot:Q4ACU6	uniprot:Q6PFD5	SHAN3_HUMAN	DLGP3_HUMAN	psi-mi:mi:0065(isothermal titration calorimetry)	pubmed:27185935	taxid:10090(mouse)	taxid:10090(mouse)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0497(neutral component)	psi-mi:mi:0497(neutral component)	binding-associated region:563-665	binding-associated region:972-977	PSINDB	PSINDB:211
uniprot:Q4ACU6	uniprot:Q6PFD5	SHAN3_HUMAN	DLGP3_HUMAN	psi-mi:mi:0065(isothermal titration calorimetry)	pubmed:27185935	taxid:10090(mouse)	taxid:10090(mouse)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0497(neutral component)	psi-mi:mi:0497(neutral component)	binding-associated region:461-665	binding-associated region:956-973	PSINDB	PSINDB:212
uniprot:Q4ACU6	uniprot:Q6PFD5	SHAN3_HUMAN	DLGP3_HUMAN	psi-mi:mi:0065(isothermal titration calorimetry)	pubmed:27185935	taxid:10090(mouse)	taxid:10090(mouse)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0497(neutral component)	psi-mi:mi:0497(neutral component)	binding-associated region:563-665	binding-associated region:972-977	PSINDB	PSINDB:213
uniprot:Q9R1M7	uniprot:P84092	NMD3A_HUMAN	AP2M1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:23447623	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:952-1115		PSINDB	PSINDB:214
uniprot:P17427	uniprot:A2AIR4	AP2A2_HUMAN	NMD3A_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:23447623	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:215
uniprot:Q9R1M7	uniprot:P17427	NMD3A_HUMAN	AP2A2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:23447623	taxid:10090(mouse)	taxid:10116(rat)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:952-1115		PSINDB	PSINDB:216
uniprot:Q9R1M7	uniprot:P84091	NMD3A_HUMAN	AP2M1_HUMAN	psi-mi:mi:0096(pull down)	pubmed:23447623	taxid:10090(mouse)	taxid:10116(rat)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:952-1115		PSINDB	PSINDB:217
uniprot:P19491	uniprot:A0A0G2JUG7	GRIA2_HUMAN	IQEC1_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:20547133	taxid:10116(rat)	taxid:10116(rat)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:848-883	binding-associated region:494-861	PSINDB	PSINDB:218
uniprot:P19491	uniprot:A0A0G2JUG7	GRIA2_HUMAN	IQEC1_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:20547133	taxid:10116(rat)	taxid:10116(rat)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:848-878	binding-associated region:494-861	PSINDB	PSINDB:219
uniprot:P19491	uniprot:A0A0G2JUG7	GRIA2_HUMAN	IQEC1_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:20547133	taxid:10116(rat)	taxid:10116(rat)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:867-877	binding-associated region:494-861	PSINDB	PSINDB:220
uniprot:A0A0G2JUG7	uniprot:P19491	IQEC1_HUMAN	GRIA2_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:20547133	taxid:10116(rat)	taxid:10116(rat)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:494-861	binding-associated region:848-883	PSINDB	PSINDB:221
uniprot:A0A0G2JUG7	uniprot:P19491	IQEC1_HUMAN	GRIA2_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:20547133	taxid:10116(rat)	taxid:10116(rat)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)	binding-associated region:496-848	binding-associated region:848-883	PSINDB	PSINDB:222
uniprot:A0A0G2JUG7	uniprot:P19491	IQEC1_HUMAN	GRIA2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:20547133	taxid:10116(rat)	taxid:10116(rat)	taxid:9606(HEK293)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:223
uniprot:Q8R0S2	uniprot:P19491	IQEC1_HUMAN	GRIA2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:20547133	taxid:10116(rat)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:224
uniprot:P19491	uniprot:A0A0G2JUG7	GRIA2_HUMAN	IQEC1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:20547133	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:225
uniprot:O88602	uniprot:P70175	CCG2_HUMAN	DLG3_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:226
uniprot:O88602	uniprot:Q62108	CCG2_HUMAN	DLG4_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:227
uniprot:O88602	uniprot:Q8BH60	CCG2_HUMAN	GOPC_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:228
uniprot:O88602	uniprot:Q9QYR6	CCG2_HUMAN	MAP1A_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:229
uniprot:O88602	uniprot:Q9WVQ1	CCG2_HUMAN	MAGI2_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:230
uniprot:O88602	uniprot:Q9EQJ9	CCG2_HUMAN	MAGI3_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:231
uniprot:Q9JJV5	uniprot:P70175	CCG3_HUMAN	DLG3_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:232
uniprot:Q9JJV5	uniprot:Q62108	CCG3_HUMAN	DLG4_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:233
uniprot:Q9JJV5	uniprot:Q9QYR6	CCG3_HUMAN	MAP1A_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:234
uniprot:Q9JJV5	uniprot:Q9WVQ1	CCG3_HUMAN	MAGI2_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:235
uniprot:Q9JJV4	uniprot:P70175	CCG4_HUMAN	DLG3_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:236
uniprot:Q9JJV4	uniprot:Q62108	CCG4_HUMAN	DLG4_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:237
uniprot:Q9JJV4	uniprot:Q8BH60	CCG4_HUMAN	GOPC_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:238
uniprot:Q9JJV4	uniprot:Q9QYR6	CCG4_HUMAN	MAP1A_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:239
uniprot:Q9JJV4	uniprot:Q9WVQ1	CCG4_HUMAN	MAGI2_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:240
uniprot:Q9JJV4	uniprot:Q9EQJ9	CCG4_HUMAN	MAGI3_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:241
uniprot:Q8VHW4	uniprot:Q9QYR6	CCG5_HUMAN	MAP1A_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:242
uniprot:P62956	uniprot:Q9QYR6	CCG7_HUMAN	MAP1A_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:243
uniprot:Q8VHW2	uniprot:P70175	CCG8_HUMAN	DLG3_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:244
uniprot:Q8VHW2	uniprot:Q62108	CCG8_HUMAN	DLG4_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:245
uniprot:Q8VHW2	uniprot:Q9EQJ9	CCG8_HUMAN	MAGI3_HUMAN	psi-mi:mi:0018(two hybrid)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:559292(yeast)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:246
uniprot:Q9WVQ1	uniprot:Q8VHW2	MAGI2_HUMAN	CCG8_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:247
uniprot:Q9WVQ1	uniprot:O88602	MAGI2_HUMAN	CCG2_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:248
uniprot:Q9WVQ1	uniprot:Q9JJV5	MAGI2_HUMAN	CCG3_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:10090(mouse)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:249
uniprot:Q9WVQ1	uniprot:O88602	MAGI2_HUMAN	CCG2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:250
uniprot:Q9WVQ1	uniprot:O88602	MAGI2_HUMAN	CCG2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:245-1112		PSINDB	PSINDB:251
uniprot:Q9WVQ1	uniprot:O88602	MAGI2_HUMAN	CCG2_HUMAN	psi-mi:mi:0096(pull down)	pubmed:16870733	taxid:10090(mouse)	taxid:10090(mouse)	taxid:-1(in vitro)	psi-mi:mi:0407(direct interaction)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)	binding-associated region:245-712		PSINDB	PSINDB:252
uniprot:G3V928	uniprot:P31016	LRP1_HUMAN	DLG4_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:15456862	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:253
uniprot:G3V928	uniprot:Q00959	LRP1_HUMAN	NMDE1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:15456862	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:254
uniprot:G3V928	uniprot:Q00960	LRP1_HUMAN	NMDE2_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:15456862	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:255
uniprot:Q14289	uniprot:P06241	FAK2_HUMAN	FYN_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:29782321	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293T)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:256
uniprot:Q14289	uniprot:P06241	FAK2_HUMAN	FYN_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:29782321	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293T)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:257
uniprot:Q14289	uniprot:P06241	FAK2_HUMAN	FYN_HUMAN	psi-mi:mi:0007(anti tag coimmunoprecipitation)	pubmed:29782321	taxid:9606(human)	taxid:9606(human)	taxid:9606(HEK293T)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:258
uniprot:P63319	uniprot:P48058	KPCG_HUMAN	GRIA4_HUMAN	psi-mi:mi:0096(pull down)	pubmed:17233759	taxid:9606(human)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0915(physical association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)		binding-associated region:815-882	PSINDB	PSINDB:259
uniprot:P19493	uniprot:P47971	GRIA4_HUMAN	NPTX1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:17610819	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0498(prey)	psi-mi:mi:0496(bait)			PSINDB	PSINDB:260
uniprot:O35764	uniprot:P47971	NPTXR_HUMAN	NPTX1_HUMAN	psi-mi:mi:0006(anti bait coimmunoprecipitation)	pubmed:17610819	taxid:10116(rat)	taxid:10116(rat)	taxid:10116(rat)	psi-mi:mi:0914(association)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0499(unspecified role)	psi-mi:mi:0496(bait)	psi-mi:mi:0498(prey)			PSINDB	PSINDB:261
